"pid","sale_price","sale_date","sale_price_2009","sale_date_2009","total_2024","total_2023"
12572,99000,2011-12-15,1e+05,2009-03-03,101780,54040
12573,122000,2024-01-17,NA,NA,96740,54040
12574,79000,2019-04-17,NA,NA,95340,50610
12575,89000,2003-05-19,NA,NA,98980,53830
12576,70000,2018-09-21,NA,NA,101780,54040
12577,71250,2017-12-21,NA,NA,100380,53340
12578,95000,2010-04-27,NA,NA,101780,54040
12579,88000,2020-09-03,NA,NA,108780,56490
12580,86000,2021-09-30,NA,NA,98770,55300
12581,0,1986-07-31,NA,NA,101290,50470
12582,127000,2022-07-07,NA,NA,101290,50470
12583,68000,2022-11-08,NA,NA,105070,53620
12584,170000,2024-09-12,NA,NA,108990,50470
12585,56250,2004-12-08,NA,NA,230160,154000
12586,127900,1992-06-11,NA,NA,197540,129290
12587,260000,2003-12-16,NA,NA,267190,171640
12588,160000,2000-10-11,NA,NA,228830,153650
12589,190500,2019-03-12,NA,NA,267330,148470
12590,197000,2013-06-25,NA,NA,221340,140070
12591,0,1988-07-21,NA,NA,221620,145320
12592,191000,2017-05-26,NA,NA,212450,149870
12593,30000,1994-02-02,NA,NA,195790,129500
12594,104000,1999-08-03,NA,NA,227640,149450
12595,332000,2023-02-14,NA,NA,264810,161350
12596,229900,2020-10-14,NA,NA,220010,152670
12597,227000,2008-08-29,NA,NA,209580,132440
12598,0,2022-02-03,NA,NA,221690,148540
12599,218000,2004-07-02,NA,NA,232610,152670
12600,90000,1996-07-16,NA,NA,210210,142380
12601,214000,2010-05-17,NA,NA,257810,172970
12602,1,2017-08-22,NA,NA,224490,145530
12603,265000,2020-10-30,NA,NA,233940,156380
12604,106250,2010-04-20,NA,NA,224770,147210
12605,220000,2022-04-14,NA,NA,206710,138600
12606,0,2024-01-22,NA,NA,194110,128940
12607,237000,2020-04-16,NA,NA,201110,163450
12608,350000,2023-07-19,NA,NA,220850,171150
12609,223200,2019-10-11,NA,NA,200060,140490
12610,220000,2013-06-11,NA,NA,198870,131950
12611,196450,2018-10-23,NA,NA,215670,137620
12612,0,2014-03-26,NA,NA,207900,134960
12613,0,1974-08-02,NA,NA,258790,176820
12614,276500,2013-09-30,NA,NA,296380,192640
12615,0,1991-07-23,NA,NA,208880,137200
12616,138000,1991-09-05,NA,NA,166040,111790
12617,98000,1990-05-21,NA,NA,231700,157010
12618,235000,2020-12-11,NA,NA,225960,148820
12619,2e+05,2021-08-30,NA,NA,190890,126420
12620,0,1978-09-25,NA,NA,188160,126140
12621,235000,2021-08-03,NA,NA,200970,126000
12622,15000,1997-12-08,NA,NA,204540,133490
12623,128000,1998-08-28,NA,NA,245910,160230
12624,227000,2015-04-01,NA,NA,215880,152810
12625,0,1988-06-20,NA,NA,235970,157150
12626,270000,2019-03-05,NA,NA,228130,158480
12627,199999,2019-03-13,NA,NA,194740,126630
12628,255000,2021-05-05,NA,NA,183050,123760
12629,260000,2024-06-10,NA,NA,223860,152390
12630,239900,2021-02-19,NA,NA,200270,147140
12631,224900,2020-11-03,NA,NA,188650,132090
12632,212500,2020-07-31,NA,NA,214060,145530
12633,290000,2023-07-28,NA,NA,189280,118860
12634,0,1986-02-06,NA,NA,204260,133350
12635,0,2025-05-12,NA,NA,210630,132300
12636,207500,2020-10-14,NA,NA,182910,129080
12637,0,2019-08-15,NA,NA,187530,123900
12638,68000,1998-12-18,NA,NA,185500,115920
12639,163000,2016-04-08,NA,NA,187880,123760
12640,135000,1992-12-15,NA,NA,209020,143080
12641,191000,2020-10-27,NA,NA,187810,122010
12642,270000,2021-04-05,NA,NA,251860,170800
12643,3e+05,2024-09-30,NA,NA,184870,122150
12644,329000,2024-10-29,NA,NA,198100,116200
12645,131000,1999-09-01,NA,NA,242970,154490
12646,260000,2025-05-14,NA,NA,205590,136150
12647,218000,2004-12-17,NA,NA,181300,132020
12648,105000,1996-07-26,NA,NA,210420,138460
12649,2e+05,2016-07-27,NA,NA,189630,122920
12650,114400,1994-03-18,NA,NA,195930,127120
12651,230000,2020-10-14,NA,NA,183820,152810
12652,167500,2017-03-21,NA,NA,211260,134330
12653,0,2007-03-28,NA,NA,180810,129710
12654,180000,2018-01-18,NA,NA,187110,120190
12655,125000,1999-07-09,NA,NA,216860,143010
12656,136000,1998-10-19,NA,NA,227220,154420
12657,160000,2013-08-20,NA,NA,181230,117600
12658,261000,2021-05-25,NA,NA,223580,146160
12659,226900,2004-03-11,NA,NA,211470,146300
12660,230000,2016-09-01,NA,NA,211330,146160
12661,108000,2000-04-26,NA,NA,190260,122640
12662,3e+05,2022-08-04,NA,NA,187180,126350
12663,208500,2020-02-10,NA,NA,192290,139650
12664,274500,2020-12-01,NA,NA,232890,177240
12665,325000,2025-08-07,NA,NA,162400,117810
12666,115000,1991-09-09,NA,NA,199640,135940
12667,130000,2014-03-17,NA,NA,176890,116480
12668,330000,2022-08-04,NA,NA,223300,134120
12669,205000,2019-07-02,NA,NA,209230,135870
12670,161000,2018-11-16,NA,NA,206500,137690
12671,129900,1996-07-11,NA,NA,243670,157640
12672,0,1971-08-02,NA,NA,229950,155610
12673,276000,2005-12-12,NA,NA,264460,165410
12674,129900,1999-12-29,NA,NA,246190,175840
12675,299900,2023-03-21,NA,NA,211960,134260
12676,305000,2024-09-10,NA,NA,206430,131180
12677,310000,2022-04-19,226250,2009-12-22,212870,142450
12678,241000,2020-10-15,NA,NA,214270,167440
12679,346125,2025-08-01,NA,NA,184240,129010
12680,224000,2019-08-02,NA,NA,231140,154770
12681,180000,2000-02-18,NA,NA,341110,238700
12682,340000,2022-02-17,NA,NA,261800,162400
12683,205500,2018-03-06,NA,NA,218890,132720
12684,345000,2025-05-30,197500,2009-12-02,220360,134120
12685,330000,2021-05-04,NA,NA,245280,156380
12686,210000,2002-08-20,NA,NA,217070,143010
12687,149900,2017-01-19,NA,NA,204680,132930
12688,365000,2010-08-12,NA,NA,304010,211680
12689,224900,2001-02-14,NA,NA,314650,224140
12690,214900,2001-02-14,NA,NA,305480,213990
12691,356900,2021-04-05,NA,NA,301490,209230
12692,478000,2022-10-12,NA,NA,337470,226100
12693,234900,2001-01-08,NA,NA,308140,220360
12694,189900,2000-06-19,NA,NA,303030,215040
12695,270000,2002-01-28,NA,NA,313180,230300
12696,379000,2010-06-24,NA,NA,309610,220640
12697,235000,2002-09-04,NA,NA,265860,165620
12698,264900,2001-04-06,NA,NA,296660,215530
12699,234900,2001-06-29,NA,NA,325710,235760
12700,274900,2002-08-21,NA,NA,308350,219310
12701,230000,2020-09-25,NA,NA,207550,145250
12702,210000,2020-09-29,NA,NA,204050,140910
12703,0,1982-06-25,NA,NA,229040,151550
12704,97000,1991-03-13,NA,NA,202440,143500
12705,0,1999-09-30,NA,NA,193620,128870
12706,639900,2022-07-20,NA,NA,296240,188370
12707,208000,2009-05-27,208000,2009-05-27,211610,135590
12708,147500,1998-12-30,NA,NA,248290,158620
12709,148000,1999-05-25,NA,NA,239260,152040
12710,255000,2022-05-26,NA,NA,217140,139160
12711,0,1975-02-25,NA,NA,208530,134400
12712,248000,2012-05-31,NA,NA,241710,157500
12713,0,2022-12-20,NA,NA,363860,256480
12714,3000,2025-02-27,NA,NA,61950,42700
12715,223920,2024-11-08,NA,NA,221270,173180
12716,3000,2025-02-27,NA,NA,7210,4970
12717,265000,2020-09-25,NA,NA,227430,167650
12718,159000,2011-10-03,NA,NA,140000,121030
12719,0,2020-06-15,NA,NA,201740,130480
12720,213000,2008-12-05,NA,NA,245700,166320
12721,0,2017-04-04,NA,NA,188650,127190
12722,260000,2023-02-22,NA,NA,185990,121170
12723,155000,2015-03-27,NA,NA,179830,121590
12724,137500,1999-01-29,NA,NA,206080,131740
12725,0,2015-11-23,NA,NA,210210,128240
12726,204000,2010-05-28,NA,NA,199080,130690
12727,197500,2004-01-16,NA,NA,193340,128730
12728,1,2017-03-09,NA,NA,193620,131880
12729,0,2024-09-12,NA,NA,254520,166600
12730,0,1985-10-31,NA,NA,227360,142730
12731,213125,2017-09-15,NA,NA,228690,144760
12732,0,2001-12-05,NA,NA,217770,140770
12733,229600,2016-06-06,NA,NA,190400,127120
12734,0,2007-08-22,NA,NA,212520,133350
12736,0,1969-11-04,NA,NA,251440,164850
12737,257500,2010-09-28,NA,NA,234080,148470
12738,275000,2006-09-27,NA,NA,206290,133210
12739,235000,2020-04-29,NA,NA,235830,155330
12740,131000,1992-09-28,NA,NA,194670,126000
12741,0,2003-09-25,NA,NA,203980,129360
12742,168000,2014-09-15,NA,NA,192360,122500
12743,165000,2002-08-01,NA,NA,251930,168210
12744,0,1982-09-01,NA,NA,203350,131110
12745,310000,2023-05-02,NA,NA,224840,146720
12746,260000,2005-05-16,NA,NA,221690,144200
12747,279900,2023-10-24,NA,NA,201180,128730
12748,275000,2021-03-31,NA,NA,225120,141400
12749,319000,2022-12-27,NA,NA,243810,146300
12750,1e+05,1993-12-22,NA,NA,227710,149030
12751,245050,2021-04-07,NA,NA,223860,143780
12752,134900,2000-05-11,NA,NA,186270,122290
12753,224900,2022-06-10,NA,NA,196770,125440
12754,85000,2001-04-26,NA,NA,222320,147980
12755,305000,2021-08-31,NA,NA,250880,159320
12756,192000,2016-04-13,NA,NA,219310,138530
12757,235000,2021-05-14,NA,NA,189420,120400
12758,126000,1991-10-11,NA,NA,210420,151900
12759,166500,2015-09-24,NA,NA,196770,126210
12760,155900,2002-04-08,NA,NA,193760,129080
12761,375000,2022-04-29,NA,NA,254310,157290
12762,314000,2010-07-01,NA,NA,301770,216090
12763,174000,2018-11-19,NA,NA,182980,120610
12764,289000,2006-06-30,NA,NA,239750,154420
12765,226000,2003-02-28,NA,NA,241430,161770
12766,233000,2022-12-30,NA,NA,227780,145390
12767,287750,2021-12-08,NA,NA,258720,177730
12768,206000,2012-05-01,NA,NA,255220,167440
12769,270000,2020-04-20,NA,NA,272510,175280
12770,259900,2007-05-31,NA,NA,296590,201530
12771,375000,2024-04-05,NA,NA,301770,205870
12772,205000,2013-11-27,NA,NA,198100,133280
12773,0,2016-07-14,NA,NA,192500,146650
12774,3000,2025-02-27,NA,NA,6300,4340
12775,110000,1999-02-01,NA,NA,183050,117180
12776,212000,2008-01-15,NA,NA,181300,130340
12777,1.68e+08,2023-06-02,NA,NA,28000,80780
12778,9e+05,2018-06-25,NA,NA,206010,257600
12779,18436,1997-09-18,NA,NA,10500,16590
12780,240000,2003-03-14,NA,NA,219240,142520
12781,154900,1989-11-16,NA,NA,234710,154140
12782,160000,2019-07-25,NA,NA,218400,129360
12783,341000,2023-05-24,NA,NA,230860,141190
12784,256000,2014-06-23,NA,NA,275800,163730
12785,4e+05,2022-05-19,NA,NA,285390,188650
12786,215000,2014-10-29,NA,NA,237930,152390
12787,225000,2020-08-27,NA,NA,237300,152390
12788,197000,2019-07-15,NA,NA,204680,134820
12789,304500,2022-03-31,NA,NA,207480,133980
12790,230000,2020-06-23,NA,NA,225260,156520
12791,0,2016-04-25,NA,NA,274050,188300
12792,0,2009-12-28,0,2009-12-28,248780,161840
12793,163500,1992-06-19,NA,NA,233730,148470
12794,226000,2020-10-05,213250,2009-05-12,196980,156310
12795,383000,2025-02-11,NA,NA,236950,165480
12796,240000,2008-05-29,NA,NA,235830,157080
12797,260000,2023-06-28,NA,NA,200760,130620
12798,210000,2001-06-05,NA,NA,6370,4410
12799,265000,2004-08-31,NA,NA,263690,195090
12800,122000,1994-05-20,NA,NA,198170,130480
12801,185000,2017-05-09,NA,NA,204680,134190
12802,215000,2011-10-31,NA,NA,253470,150360
12803,345000,2023-11-07,NA,NA,224980,142870
12804,145000,2001-06-01,NA,NA,212380,131040
12805,150000,2000-10-23,NA,NA,252490,159810
12806,0,2013-11-26,NA,NA,201810,131320
12807,297900,2007-08-29,NA,NA,231630,159320
12808,365000,2023-11-09,NA,NA,256060,166180
12809,184000,2009-12-03,184000,2009-12-03,223090,141400
12810,245000,2022-01-18,NA,NA,208950,132720
12811,127000,2001-01-11,NA,NA,252770,160860
